ID,value
134,2.5649493574615367
135,3.713572066704308
136,3.258096538021482
137,4.007333185232471
138,2.5649493574615367
139,3.1354942159291497
140,2.833213344056216
141,2.9444389791664403
142,4.110873864173311
143,4.465908118654584
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,1.6094379124341003
151,1.3862943611198906
152,2.0794415416798357
153,2.0794415416798357
154,0.0
155,1.3862943611198906
156,2.1972245773362196
157,2.302585092994046
158,1.3862943611198906
159,1.3862943611198906
160,1.0986122886681098
161,1.0986122886681098
162,2.0794415416798357
163,2.0794415416798357
164,1.791759469228055
165,2.3978952727983707
166,2.1972245773362196
167,2.1972245773362196
168,1.0986122886681098
169,1.0986122886681098
170,0.0
171,1.6094379124341003
172,1.791759469228055
173,1.3862943611198906
174,1.3862943611198906
175,1.0986122886681098
176,1.0986122886681098
177,1.3862943611198906
178,0.0
179,1.0986122886681098
180,2.1972245773362196
181,2.70805020110221
182,1.791759469228055
183,2.833213344056216
184,1.791759469228055
185,2.4849066497880004
186,2.70805020110221
187,0.0
188,0.0
189,0.0
190,2.9444389791664403
191,3.044522437723423
192,3.4657359027997265
193,3.295836866004329
194,3.9889840465642745
195,1.0986122886681098
196,0.0
197,0.0
198,0.0
199,0.0
200,1.0986122886681098
201,1.791759469228055
202,2.6390573296152584
203,2.833213344056216
204,0.0
205,1.3862943611198906
206,2.3978952727983707
207,1.9459101490553132
208,2.4849066497880004
209,2.5649493574615367
210,3.044522437723423
211,2.3978952727983707
212,1.791759469228055
213,2.833213344056216
214,1.6094379124341003
215,0.6931471805599453
216,1.791759469228055
217,2.5649493574615367
218,2.70805020110221
219,2.70805020110221
220,2.3978952727983707
221,2.8903717578961645
222,1.0986122886681098
223,1.791759469228055
224,0.0
225,0.0
226,1.0986122886681098
227,0.6931471805599453
228,1.0986122886681098
229,1.3862943611198906
230,0.6931471805599453
231,2.3978952727983707
232,3.4657359027997265
233,2.5649493574615367
234,1.791759469228055
235,2.1972245773362196
236,2.8903717578961645
237,3.58351893845611
238,0.6931471805599453
239,1.9459101490553132
240,2.1972245773362196
241,2.4849066497880004
242,4.02535169073515
243,2.995732273553991
244,4.02535169073515
245,4.23410650459726
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,2.5649493574615367
255,2.302585092994046
256,2.302585092994046
257,2.302585092994046
258,1.3862943611198906
259,0.0
260,0.0
261,0.6931471805599453
262,1.3862943611198906
263,0.6931471805599453
264,0.6931471805599453
265,1.3862943611198906
266,0.0
267,0.0
268,2.772588722239781
269,1.3862943611198906
270,1.791759469228055
271,2.0794415416798357
272,1.791759469228055
273,2.772588722239781
274,1.6094379124341003
275,2.0794415416798357
276,1.0986122886681098
277,1.9459101490553132
278,2.5649493574615367
279,2.302585092994046
280,2.4849066497880004
281,2.4849066497880004
282,2.3978952727983707
283,2.833213344056216
284,2.6390573296152584
285,3.091042453358316
286,2.995732273553991
287,3.4965075614664802
288,2.9444389791664403
289,2.4849066497880004
290,2.302585092994046
291,2.772588722239781
292,2.4849066497880004
293,2.302585092994046
294,2.9444389791664403
295,2.4849066497880004
296,2.0794415416798357
297,2.6390573296152584
298,2.772588722239781
299,2.70805020110221
300,1.9459101490553132
301,4.356708826689592
302,2.772588722239781
303,2.995732273553991
304,2.5649493574615367
305,2.3978952727983707
306,3.4011973816621555
307,3.871201010907891
308,3.6635616461296463
309,3.713572066704308
310,3.044522437723423
311,1.0986122886681098
312,2.70805020110221
313,2.8903717578961645
314,3.091042453358316
315,3.9318256327243257
316,3.295836866004329
317,3.828641396489095
318,3.2188758248682006
319,2.8903717578961645
320,2.6390573296152584
321,3.4657359027997265
322,3.784189633918261
323,3.8501476017100584
324,2.772588722239781
325,3.7612001156935624
326,2.0794415416798357
327,3.2188758248682006
328,4.406719247264253
329,4.02535169073515
330,5.267858159063328
331,2.995732273553991
332,3.784189633918261
333,1.791759469228055
334,1.9459101490553132
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.6931471805599453
341,1.0986122886681098
342,2.4849066497880004
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.6931471805599453
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,1.6094379124341003
358,2.1972245773362196
359,1.9459101490553132
360,2.4849066497880004
361,2.1972245773362196
362,2.5649493574615367
363,3.6109179126442243
364,2.833213344056216
365,2.9444389791664403
366,2.833213344056216
367,2.1972245773362196
368,1.791759469228055
369,2.0794415416798357
370,2.0794415416798357
371,3.295836866004329
372,3.4657359027997265
373,3.044522437723423
374,4.04305126783455
375,3.8066624897703196
376,2.833213344056216
377,3.5553480614894135
378,3.332204510175204
379,4.04305126783455
380,3.4965075614664802
381,3.4657359027997265
382,2.8903717578961645
383,2.6390573296152584
384,3.1354942159291497
385,2.833213344056216
386,3.5553480614894135
387,3.828641396489095
388,3.258096538021482
389,3.367295829986474
390,3.332204510175204
391,3.4657359027997265
392,3.4657359027997265
393,3.713572066704308
394,3.9318256327243257
395,4.465908118654584
396,5.493061443340548
397,3.970291913552122
398,4.276666119016055
399,2.833213344056216
400,2.772588722239781
401,2.1972245773362196
402,0.6931471805599453
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,1.0986122886681098
419,0.0
420,1.0986122886681098
421,2.70805020110221
422,2.772588722239781
423,2.4849066497880004
424,2.3978952727983707
425,2.9444389791664403
426,2.772588722239781
427,2.8903717578961645
428,2.995732273553991
429,2.6390573296152584
430,2.995732273553991
431,2.995732273553991
432,2.5649493574615367
433,2.1972245773362196
434,3.7376696182833684
435,3.044522437723423
436,3.1354942159291497
437,3.295836866004329
438,3.367295829986474
439,3.1354942159291497
440,2.5649493574615367
441,2.1972245773362196
442,1.791759469228055
443,2.5649493574615367
444,2.5649493574615367
445,3.5263605246161616
446,2.3978952727983707
447,2.772588722239781
448,3.1354942159291497
449,1.0986122886681098
450,0.0
451,4.04305126783455
452,3.6888794541139363
453,2.833213344056216
454,0.0
455,2.1972245773362196
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,1.0986122886681098
462,1.9459101490553132
463,1.3862943611198906
464,0.6931471805599453
465,0.0
466,1.3862943611198906
467,0.6931471805599453
468,2.0794415416798357
469,2.302585092994046
470,2.302585092994046
471,1.0986122886681098
472,2.3978952727983707
473,3.332204510175204
474,2.833213344056216
475,2.772588722239781
476,2.0794415416798357
477,2.8903717578961645
478,2.8903717578961645
479,2.4849066497880004
480,2.70805020110221
481,3.4965075614664802
482,4.962844630259907
483,3.4011973816621555
484,2.9444389791664403
485,3.091042453358316
486,3.8066624897703196
487,2.833213344056216
488,3.295836866004329
489,2.995732273553991
490,3.7376696182833684
491,3.4657359027997265
492,2.4849066497880004
493,2.995732273553991
494,1.9459101490553132
495,3.295836866004329
496,3.044522437723423
497,3.091042453358316
498,3.5553480614894135
499,3.044522437723423
500,3.4965075614664802
501,3.58351893845611
502,3.6635616461296463
503,4.290459441148391
504,4.23410650459726
505,3.871201010907891
506,1.791759469228055
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,1.0986122886681098
514,2.302585092994046
515,1.3862943611198906
516,1.0986122886681098
517,0.6931471805599453
518,1.9459101490553132
519,2.302585092994046
520,2.4849066497880004
521,1.6094379124341003
522,2.833213344056216
523,1.0986122886681098
524,1.6094379124341003
525,1.9459101490553132
526,2.772588722239781
527,2.70805020110221
528,2.1972245773362196
529,3.4011973816621555
530,2.3978952727983707
531,2.4849066497880004
532,2.995732273553991
533,2.6390573296152584
534,3.1354942159291497
535,2.1972245773362196
536,2.8903717578961645
537,2.4849066497880004
538,3.295836866004329
539,2.70805020110221
540,2.3978952727983707
541,3.6635616461296463
542,4.02535169073515
543,3.6635616461296463
544,3.912023005428146
545,2.1972245773362196
546,1.791759469228055
547,3.4657359027997265
548,2.995732273553991
549,2.9444389791664403
550,2.8903717578961645
551,3.367295829986474
552,3.258096538021482
553,4.2626798770413155
554,3.8501476017100584
555,5.1647859739235145
556,4.941642422609304
557,4.430816798843313
558,4.060443010546419
559,2.302585092994046
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,1.9459101490553132
567,1.3862943611198906
568,1.3862943611198906
569,1.6094379124341003
570,1.3862943611198906
571,2.1972245773362196
572,2.772588722239781
573,2.4849066497880004
574,2.833213344056216
575,2.3978952727983707
576,2.772588722239781
577,2.70805020110221
578,1.9459101490553132
579,2.833213344056216
580,2.3978952727983707
581,3.6109179126442243
582,2.70805020110221
583,2.995732273553991
584,3.4011973816621555
585,2.4849066497880004
586,3.332204510175204
587,2.70805020110221
588,2.3978952727983707
589,2.995732273553991
590,3.4657359027997265
591,3.6375861597263857
592,3.1354942159291497
593,3.5553480614894135
594,3.8066624897703196
595,3.2188758248682006
596,2.3978952727983707
597,2.70805020110221
598,2.5649493574615367
599,4.23410650459726
600,3.58351893845611
601,3.5263605246161616
602,2.995732273553991
603,3.713572066704308
604,4.406719247264253
605,3.871201010907891
606,3.828641396489095
607,5.0369526024136295
608,5.214935757608986
609,4.605170185988092
610,4.248495242049359
611,2.1972245773362196
612,2.1972245773362196
613,1.3862943611198906
614,2.1972245773362196
615,0.6931471805599453
616,1.3862943611198906
617,1.9459101490553132
618,2.5649493574615367
619,1.0986122886681098
620,2.3978952727983707
621,2.4849066497880004
622,3.044522437723423
623,1.791759469228055
624,1.9459101490553132
625,2.4849066497880004
626,2.5649493574615367
627,2.3978952727983707
628,2.0794415416798357
629,3.5263605246161616
630,2.5649493574615367
631,3.295836866004329
632,3.295836866004329
633,2.833213344056216
634,2.833213344056216
635,2.1972245773362196
636,2.70805020110221
637,1.0986122886681098
638,2.3978952727983707
639,2.995732273553991
640,2.6390573296152584
641,3.9318256327243257
642,3.044522437723423
643,3.1780538303479458
644,3.6888794541139363
645,4.2626798770413155
646,4.5217885770490405
647,3.2188758248682006
648,3.4339872044851463
649,2.70805020110221
650,1.791759469228055
651,2.772588722239781
652,2.4849066497880004
653,4.110873864173311
654,2.9444389791664403
655,2.0794415416798357
656,2.5649493574615367
657,2.6390573296152584
658,3.5553480614894135
659,2.772588722239781
660,3.258096538021482
661,3.091042453358316
662,2.1972245773362196
663,3.044522437723423
664,4.0943445622221
665,3.295836866004329
666,2.3978952727983707
667,3.2188758248682006
668,2.6390573296152584
669,3.2188758248682006
670,3.2188758248682006
671,3.9512437185814275
672,4.430816798843313
673,3.332204510175204
674,3.784189633918261
675,3.367295829986474
676,3.044522437723423
677,5.075173815233827
678,4.820281565605037
679,3.367295829986474
680,3.2188758248682006
681,3.4011973816621555
682,3.58351893845611
683,3.5553480614894135
684,3.367295829986474
685,3.9889840465642745
686,4.465908118654584
687,5.187385805840755
688,4.330733340286331
689,3.4965075614664802
690,2.0794415416798357
691,2.5649493574615367
692,2.0794415416798357
693,2.6390573296152584
694,3.4657359027997265
695,4.795790545596741
696,4.955827057601261
697,1.9459101490553132
698,3.091042453358316
699,2.9444389791664403
700,3.5263605246161616
701,2.6390573296152584
702,2.70805020110221
703,2.995732273553991
704,2.833213344056216
705,3.4011973816621555
706,2.3978952727983707
707,3.1780538303479458
708,2.9444389791664403
709,2.0794415416798357
710,3.5263605246161616
711,2.9444389791664403
712,3.1780538303479458
713,3.8501476017100584
714,3.8501476017100584
715,4.48863636973214
716,4.48863636973214
717,3.1354942159291497
718,3.8918202981106265
719,3.828641396489095
720,3.6109179126442243
721,3.258096538021482
722,3.970291913552122
723,3.6109179126442243
724,3.4965075614664802
725,4.143134726391533
726,3.2188758248682006
727,4.219507705176107
728,4.276666119016055
729,4.700480365792417
730,4.31748811353631
731,4.330733340286331
732,3.6888794541139363
733,2.1972245773362196
734,1.9459101490553132
735,2.302585092994046
736,2.302585092994046
737,2.1972245773362196
738,2.9444389791664403
739,2.302585092994046
740,2.5649493574615367
741,3.1354942159291497
742,2.995732273553991
743,1.9459101490553132
744,3.044522437723423
745,2.772588722239781
746,2.4849066497880004
747,3.258096538021482
748,2.9444389791664403
749,3.044522437723423
750,2.995732273553991
751,3.258096538021482
752,2.833213344056216
753,3.044522437723423
754,3.4657359027997265
755,3.6109179126442243
756,3.784189633918261
757,3.258096538021482
758,3.6635616461296463
759,4.219507705176107
760,4.584967478670572
761,4.219507705176107
762,3.6375861597263857
763,3.828641396489095
764,4.454347296253507
765,4.605170185988092
766,5.147494476813453
767,4.060443010546419
768,3.7376696182833684
769,4.189654742026425
770,4.276666119016055
771,3.4011973816621555
772,3.9318256327243257
773,5.135798437050262
774,3.6109179126442243
775,3.58351893845611
776,1.791759469228055
777,2.1972245773362196
778,1.9459101490553132
779,2.6390573296152584
780,2.4849066497880004
781,1.9459101490553132
782,2.5649493574615367
783,2.70805020110221
784,3.091042453358316
785,3.295836866004329
786,2.9444389791664403
787,2.995732273553991
788,4.02535169073515
789,3.2188758248682006
790,3.091042453358316
791,2.5649493574615367
792,3.912023005428146
793,4.882801922586371
794,4.948759890378168
795,4.2626798770413155
796,4.07753744390572
797,3.367295829986474
798,3.6375861597263857
799,4.30406509320417
800,3.4339872044851463
801,3.6635616461296463
802,3.58351893845611
803,3.4011973816621555
804,3.4339872044851463
805,3.6888794541139363
806,3.2188758248682006
807,3.7376696182833684
808,3.4965075614664802
809,4.060443010546419
810,4.060443010546419
811,4.30406509320417
812,4.770684624465665
813,4.969813299576001
814,5.438079308923196
815,4.477336814478207
816,3.970291913552122
817,3.9318256327243257
818,2.833213344056216
819,4.59511985013459
820,3.8066624897703196
821,3.8066624897703196
822,5.53338948872752
823,4.7535901911063645
824,2.772588722239781
825,3.332204510175204
826,4.465908118654584
827,5.303304908059076
828,4.543294782270004
829,2.5649493574615367
830,3.295836866004329
831,1.0986122886681098
832,1.3862943611198906
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,3.044522437723423
841,3.1354942159291497
842,3.4965075614664802
843,3.295836866004329
844,2.995732273553991
845,3.5553480614894135
846,3.2188758248682006
847,2.995732273553991
848,3.8066624897703196
849,2.0794415416798357
850,1.3862943611198906
851,3.4011973816621555
852,3.5263605246161616
853,3.828641396489095
854,4.465908118654584
855,3.784189633918261
856,3.6635616461296463
857,3.4657359027997265
858,3.5263605246161616
859,3.7376696182833684
860,3.4339872044851463
861,0.6931471805599453
862,1.6094379124341003
863,3.4011973816621555
864,4.07753744390572
865,3.713572066704308
866,4.30406509320417
867,4.574710978503383
868,4.418840607796598
869,4.990432586778736
870,5.0238805208462765
871,4.983606621708336
872,5.278114659230517
873,4.51085950651685
874,2.70805020110221
875,2.5649493574615367
876,2.1972245773362196
877,3.6375861597263857
878,4.605170185988092
879,4.59511985013459
880,5.1298987149230735
881,3.9318256327243257
882,4.820281565605037
883,5.768320995793772
884,4.330733340286331
885,1.6094379124341003
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,2.833213344056216
893,3.4011973816621555
894,3.4339872044851463
895,3.1354942159291497
896,3.7612001156935624
897,3.7376696182833684
898,2.0794415416798357
899,2.9444389791664403
900,3.258096538021482
901,3.5263605246161616
902,3.6635616461296463
903,3.828641396489095
904,3.4657359027997265
905,2.5649493574615367
906,2.995732273553991
907,4.0943445622221
908,4.007333185232471
909,3.6888794541139363
910,3.912023005428146
911,3.6109179126442243
912,3.8501476017100584
913,3.713572066704308
914,4.219507705176107
915,3.6375861597263857
916,3.4965075614664802
917,2.3978952727983707
918,3.044522437723423
919,3.9318256327243257
920,4.51085950651685
921,4.820281565605037
922,6.741700694652055
923,4.418840607796598
924,1.0986122886681098
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,2.8903717578961645
933,2.9444389791664403
934,3.8066624897703196
935,3.58351893845611
936,3.7612001156935624
937,3.8501476017100584
938,3.713572066704308
939,4.04305126783455
940,2.302585092994046
941,0.6931471805599453
942,2.0794415416798357
943,2.302585092994046
944,3.6888794541139363
945,3.4965075614664802
946,3.4657359027997265
947,3.8501476017100584
948,3.6375861597263857
949,4.248495242049359
950,3.5553480614894135
951,2.833213344056216
952,3.1780538303479458
953,2.833213344056216
954,3.9512437185814275
955,3.4011973816621555
956,4.919980925828125
957,3.4965075614664802
958,3.5263605246161616
959,4.394449154672439
960,4.700480365792417
961,4.204692619390966
962,3.828641396489095
963,4.07753744390572
964,4.6913478822291435
965,3.871201010907891
966,5.0689042022202315
967,5.4116460518550396
968,6.040254711277414
969,6.6052979209482015
970,5.6240175061873385
971,4.919980925828125
972,4.584967478670572
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,3.1780538303479458
981,3.5553480614894135
982,3.332204510175204
983,4.174387269895637
984,3.091042453358316
985,3.713572066704308
986,3.1354942159291497
987,3.2188758248682006
988,2.8903717578961645
989,1.9459101490553132
990,2.995732273553991
991,2.833213344056216
992,3.332204510175204
993,2.9444389791664403
994,2.5649493574615367
995,3.367295829986474
996,3.258096538021482
997,3.4965075614664802
998,2.9444389791664403
999,2.772588722239781
1000,2.0794415416798357
1001,1.0986122886681098
1002,3.6888794541139363
1003,4.0943445622221
1004,3.258096538021482
1005,4.060443010546419
1006,3.58351893845611
1007,5.1298987149230735
1008,5.717027701406222
1009,4.77912349311153
1010,4.553876891600541
1011,5.0369526024136295
1012,5.393627546352362
1013,4.1588830833596715
1014,4.430816798843313
1015,5.908082938168931
1016,6.3784261836515865
1017,6.267200548541362
1018,5.209486152841421
1019,5.351858133476067
1020,1.0986122886681098
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,3.7376696182833684
1028,4.007333185232471
1029,4.418840607796598
1030,3.828641396489095
1031,4.624972813284271
1032,3.9318256327243257
1033,4.07753744390572
1034,3.091042453358316
1035,3.9318256327243257
1036,3.9512437185814275
1037,4.465908118654584
1038,4.174387269895637
1039,1.9459101490553132
1040,3.1780538303479458
1041,4.07753744390572
1042,3.970291913552122
1043,3.9512437185814275
1044,3.871201010907891
1045,4.127134385045092
1046,4.709530201312334
1047,3.713572066704308
1048,3.8066624897703196
1049,3.8066624897703196
1050,4.04305126783455
1051,4.912654885736052
1052,4.290459441148391
1053,4.30406509320417
1054,5.476463551931511
1055,5.135798437050262
1056,5.375278407684165
1057,5.796057750765372
1058,7.533158807455563
1059,3.091042453358316
1060,1.9459101490553132
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,1.9459101490553132
1068,1.9459101490553132
1069,3.871201010907891
1070,3.58351893845611
1071,3.7612001156935624
1072,3.784189633918261
1073,4.2626798770413155
1074,3.044522437723423
1075,3.713572066704308
1076,3.4965075614664802
1077,4.465908118654584
1078,3.871201010907891
1079,2.1972245773362196
1080,2.995732273553991
1081,3.6888794541139363
1082,3.4339872044851463
1083,3.4011973816621555
1084,3.784189633918261
1085,3.6375861597263857
1086,3.871201010907891
1087,3.9512437185814275
1088,3.8918202981106265
1089,4.02535169073515
1090,3.091042453358316
1091,3.4011973816621555
1092,4.605170185988092
1093,3.4011973816621555
1094,4.343805421853684
1095,4.820281565605037
1096,4.718498871295094
1097,5.187385805840755
1098,5.973809611869261
1099,2.995732273553991
1100,1.3862943611198906
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,1.3862943611198906
1108,2.0794415416798357
1109,2.6390573296152584
1110,1.9459101490553132
1111,2.995732273553991
1112,1.6094379124341003
1113,3.970291913552122
1114,1.791759469228055
1115,2.0794415416798357
1116,2.9444389791664403
1117,3.5553480614894135
1118,3.713572066704308
1119,3.5263605246161616
1120,3.6375861597263857
1121,3.6109179126442243
1122,3.6109179126442243
1123,3.4011973816621555
1124,2.3978952727983707
1125,3.8918202981106265
1126,3.367295829986474
1127,3.6109179126442243
1128,3.258096538021482
1129,2.772588722239781
1130,3.6109179126442243
1131,3.4339872044851463
1132,3.2188758248682006
1133,2.3978952727983707
1134,2.772588722239781
1135,5.648974238161206
1136,2.302585092994046
1137,4.127134385045092
1138,5.488937726156687
1139,2.5649493574615367
1140,0.6931471805599453
1141,2.9444389791664403
1142,2.833213344056216
1143,2.0794415416798357
1144,1.0986122886681098
1145,0.6931471805599453
1146,0.0
1147,0.6931471805599453
1148,0.6931471805599453
1149,1.791759469228055
1150,3.4011973816621555
1151,3.912023005428146
1152,3.9889840465642745
1153,3.9512437185814275
1154,4.02535169073515
1155,3.784189633918261
1156,3.9512437185814275
1157,2.833213344056216
1158,3.4965075614664802
1159,2.0794415416798357
1160,3.044522437723423
1161,3.295836866004329
1162,2.302585092994046
1163,1.6094379124341003
1164,4.02535169073515
1165,3.1354942159291497
1166,4.343805421853684
1167,3.6109179126442243
1168,2.1972245773362196
1169,3.2188758248682006
1170,5.327876168789581
1171,0.0
1172,5.181783550292085
1173,5.41610040220442
1174,4.189654742026425
1175,3.1354942159291497
1176,3.2188758248682006
1177,1.9459101490553132
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,2.4849066497880004
1187,2.4849066497880004
1188,3.6375861597263857
1189,3.58351893845611
1190,3.332204510175204
1191,3.7612001156935624
1192,3.4965075614664802
1193,3.5263605246161616
1194,0.6931471805599453
1195,4.04305126783455
1196,2.3978952727983707
1197,1.3862943611198906
1198,0.6931471805599453
1199,2.1972245773362196
1200,2.833213344056216
1201,4.04305126783455
1202,3.044522437723423
1203,3.58351893845611
1204,3.4965075614664802
1205,3.258096538021482
1206,2.772588722239781
1207,4.060443010546419
1208,1.6094379124341003
1209,4.007333185232471
1210,3.9318256327243257
1211,3.6888794541139363
1212,1.6094379124341003
1213,1.3862943611198906
1214,1.6094379124341003
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,2.5649493574615367
1224,2.4849066497880004
1225,3.8066624897703196
1226,3.044522437723423
1227,3.871201010907891
1228,4.007333185232471
1229,3.2188758248682006
1230,3.2188758248682006
1231,3.5263605246161616
1232,3.4339872044851463
1233,4.663439094112067
1234,3.367295829986474
1235,3.4657359027997265
1236,3.332204510175204
1237,3.6375861597263857
1238,2.995732273553991
1239,3.4339872044851463
1240,3.2188758248682006
1241,3.044522437723423
1242,2.6390573296152584
1243,2.1972245773362196
1244,2.6390573296152584
1245,3.58351893845611
1246,4.2626798770413155
1247,3.970291913552122
1248,4.110873864173311
1249,2.6390573296152584
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,2.995732273553991
1261,2.70805020110221
1262,3.4011973816621555
1263,3.970291913552122
1264,2.9444389791664403
1265,3.332204510175204
1266,3.784189633918261
1267,3.7376696182833684
1268,3.2188758248682006
1269,3.6888794541139363
1270,3.1780538303479458
1271,3.871201010907891
1272,2.9444389791664403
1273,2.772588722239781
1274,2.4849066497880004
1275,2.0794415416798357
1276,1.0986122886681098
1277,1.6094379124341003
1278,0.6931471805599453
1279,1.791759469228055
1280,1.9459101490553132
1281,2.5649493574615367
1282,2.3978952727983707
1283,2.9444389791664403
1284,3.044522437723423
1285,3.6109179126442243
1286,4.110873864173311
1287,3.2188758248682006
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,3.6109179126442243
1299,4.48863636973214
1300,2.70805020110221
1301,3.4965075614664802
1302,3.6109179126442243
1303,3.295836866004329
1304,3.6635616461296463
1305,2.9444389791664403
1306,4.2626798770413155
1307,1.0986122886681098
1308,2.70805020110221
1309,2.302585092994046
1310,0.0
1311,0.0
1312,0.6931471805599453
1313,1.791759469228055
1314,1.791759469228055
1315,2.302585092994046
1316,2.833213344056216
1317,3.1354942159291497
1318,3.1780538303479458
1319,2.70805020110221
1320,3.1780538303479458
1321,3.7612001156935624
1322,4.0943445622221
1323,4.04305126783455
1324,0.0
1325,1.791759469228055
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,2.6390573296152584
1335,2.8903717578961645
1336,2.0794415416798357
1337,2.8903717578961645
1338,2.4849066497880004
1339,2.5649493574615367
1340,2.4849066497880004
1341,2.0794415416798357
1342,2.302585092994046
1343,3.7612001156935624
1344,0.6931471805599453
1345,2.70805020110221
1346,0.0
1347,1.0986122886681098
1348,0.6931471805599453
1349,4.276666119016055
1350,1.6094379124341003
1351,2.772588722239781
1352,2.772588722239781
1353,3.5263605246161616
1354,4.1588830833596715
1355,2.995732273553991
1356,2.8903717578961645
1357,2.70805020110221
1358,3.044522437723423
1359,3.8066624897703196
1360,3.784189633918261
1361,2.995732273553991
1362,3.5553480614894135
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,1.0986122886681098
1372,1.0986122886681098
1373,1.6094379124341003
1374,1.3862943611198906
1375,1.6094379124341003
1376,0.0
1377,0.0
1378,1.3862943611198906
1379,0.0
1380,1.3862943611198906
