551,6
552,8
553,9
554,4
555,11
556,9
557,10
558,4
565,1
569,3
571,1
572,5
573,2
574,2
576,3
577,4
578,2
579,2
580,1
581,3
582,1
583,5
584,3
585,5
586,4
587,3
588,4
589,4
590,6
591,5
592,2
593,4
594,8
595,1
597,2
598,1
599,2
600,3
601,6
602,4
603,2
604,8
605,3
606,4
607,17
608,16
609,13
610,4
611,4
612,1
617,5
618,1
619,1
621,1
622,3
623,1
624,1
627,1
628,2
630,2
631,2
633,1
634,2
636,2
638,4
640,9
641,4
642,1
643,4
644,8
645,11
646,6
647,10
648,3
649,2
650,1
651,2
652,2
653,12
654,4
655,1
656,1
657,2
658,6
659,3
660,1
661,1
662,1
663,4
664,4
665,5
666,2
667,3
668,4
670,3
671,9
672,5
674,2
675,3
676,1
677,14
678,10
679,6
680,6
681,2
682,2
683,4
684,2
685,1
686,16
687,12
688,18
689,4
691,1
692,3
693,3
694,7
695,9
696,10
697,6
698,3
699,2
700,6
701,3
702,1
703,1
705,1
706,2
707,4
708,3
709,5
710,7
711,7
712,5
713,6
714,1
715,7
716,10
717,3
718,5
719,4
720,6
722,15
723,4
724,3
725,6
726,11
727,16
728,11
729,11
730,15
731,8
732,1
733,1
734,1
737,4
738,2
739,2
740,2
741,4
742,5
743,1
744,5
745,3
746,2
747,5
748,1
749,4
750,3
751,4
752,1
753,2
754,1
755,2
756,4
757,6
758,15
759,11
760,7
761,4
762,5
763,7
764,8
765,23
766,12
767,2
768,6
769,19
770,11
771,7
772,7
773,21
774,4
775,6
777,1
778,2
779,1
781,2
782,4
783,1
784,2
785,3
786,1
787,5
788,2
791,6
792,8
793,15
794,23
795,1
796,7
797,3
798,4
800,2
801,3
802,2
803,3
804,3
805,4
806,5
807,4
808,4
809,7
810,5
811,20
812,22
813,10
814,28
815,9
816,5
817,7
818,3
819,4
820,7
821,7
822,13
823,8
824,3
825,15
826,8
827,21
828,5
829,3
833,1
840,3
842,2
843,4
844,5
845,3
847,3
848,5
849,1
850,1
851,2
852,6
853,8
854,5
855,3
856,5
857,5
858,1
860,2
862,1
863,7
864,8
865,3
866,8
867,8
868,7
869,11
870,17
871,16
872,15
873,14
874,2
875,2
876,1
877,6
878,6
879,1
880,17
881,7
882,18
883,28
884,8
892,3
893,3
894,2
895,4
896,2
897,1
898,5
900,2
902,1
903,3
904,4
905,2
906,2
907,8
908,5
909,3
910,6
911,9
912,11
913,7
914,8
915,5
916,8
917,2
918,3
919,9
920,14
921,24
922,70
923,9
924,1
932,3
933,3
934,5
935,9
936,2
937,3
938,2
939,6
940,5
941,2
942,3
944,10
945,4
946,7
947,4
948,8
949,10
950,11
952,3
953,3
954,9
955,5
956,17
957,4
958,12
959,6
960,7
961,3
962,5
963,5
964,16
965,6
966,14
967,16
968,49
969,60
970,41
971,11
972,8
980,1
981,4
982,6
983,6
984,1
985,3
986,4
987,6
989,2
991,4
992,5
993,2
994,4
995,7
996,3
997,7
998,4
999,4
1000,2
1002,4
1003,7
1005,5
1006,5
1007,13
1008,7
1009,5
1010,12
1011,16
1012,5
1013,11
1014,7
1015,19
1016,31
1017,36
1018,23
1019,9
1027,1
1028,3
1029,11
1030,6
1031,16
1032,5
1033,4
1035,3
1036,4
1037,5
1038,9
1040,3
1041,10
1042,6
1043,6
1044,5
1045,11
1046,9
1047,6
1048,3
1049,8
1050,3
1051,12
1052,7
1053,9
1054,29
1055,18
1056,18
1057,36
1058,99
1059,5
1069,7
1070,6
1071,4
1072,7
1073,5
1074,2
1075,7
1076,8
1077,6
1078,6
1079,1
1080,7
1081,9
1082,7
1083,4
1084,5
1085,11
1086,11
1087,14
1088,16
1089,12
1090,8
1091,6
1092,7
1093,4
1094,4
1095,13
1096,12
1097,19
1098,39
1099,2
1107,3
1108,2
1110,6
1114,1
1115,1
1116,4
1117,8
1118,11
1119,4
1120,13
1121,4
1122,3
1123,5
1125,4
1126,5
1127,10
1128,2
1129,3
1130,6
1131,1
1132,6
1134,1
1135,3
1136,2
1137,9
1138,18
1141,4
1142,1
1143,3
1148,1
1149,5
1150,3
1151,1
1152,6
1153,4
1154,6
1155,3
1156,1
1157,2
1158,2
1160,4
1161,5
1162,2
1163,2
1164,10
1165,4
1166,4
1168,1
1169,3
1170,28
1172,6
1173,17
1174,3
1175,2
1186,4
1187,1
1188,4
1189,7
1190,3
1191,6
1192,1
1193,2
1195,7
1197,2
1198,2
1200,1
1201,7
1202,2
1203,6
1204,5
1205,3
1206,8
1207,4
1209,2
1210,3
1211,5
1223,3
1224,4
1225,5
1226,8
1227,4
1228,3
1229,2
1230,3
1231,2
1232,2
1233,2
1235,1
1236,5
1237,4
1238,4
1240,7
1241,1
1242,1
1243,1
1245,6
1246,9
1247,5
1248,8
1249,1
1260,2
1261,3
1262,3
1263,3
1264,2
1265,3
1266,9
1267,3
1268,1
1269,2
1270,2
1271,4
1273,1
1274,2
1275,1
1280,2
1283,1
1284,3
1285,6
1286,6
1287,14
1298,3
1299,4
1300,4
1301,1
1302,8
1303,4
1304,5
1305,3
1306,3
1308,3
1312,1
1314,2
1315,2
1317,5
1319,1
1320,4
1321,1
1322,5
1323,5
1324,1
1334,6
1335,1
1336,2
1337,4
1338,2
1339,3
1340,1
1345,2
1349,7
1350,2
1351,4
1352,4
1354,8
1355,1
1356,4
1357,3
1358,2
1359,5
1360,8
1361,3
1362,3
1374,1
1378,3
1382,6
1383,1
1384,5
1385,9
1386,1
1387,1
1389,6
1390,2
1391,3
1392,5
1393,1
1394,5
1395,6
1396,7
1397,12
1398,7
1399,1
1412,1
1420,1
1421,2
1422,2
1423,3
1425,1
1427,1
1428,7
1429,5
1430,1
1431,1
1432,1
1437,1
1438,2
1440,4
1441,2
1444,4
1445,2
1446,5
1447,4
1448,1
1449,1
1450,4
1452,2
1456,1
1459,1
1460,1
1461,2
1466,3
1468,2
1469,1
1470,5
1475,4
1476,2
1480,2
1481,1
1482,1
1483,2
1484,7
1485,6
1486,7
1487,5
1488,1
1489,5
1490,5
1494,1
1495,1
1497,1
1499,2
1501,2
1502,3
1503,4
1504,2
1505,1
1506,2
1507,4
1511,6
1512,3
1514,1
1515,2
1517,1
1518,3
1520,5
1521,8
1522,6
1523,4
1524,5
1525,4
1526,1
1529,1
1531,4
1532,2
1533,1
1535,5
1536,3
1537,2
1538,2
1539,5
1540,1
1541,5
1542,7
1543,3
1545,18
1546,2
1547,12
1548,6
1549,3
1550,1
1551,5
1552,4
1554,5
1555,1
1556,9
1557,5
1558,3
1559,6
1560,8
1561,2
1562,5
1565,2
1566,1
1567,1
1569,1
1570,1
1571,9
1572,3
1573,1
1574,1
1576,24
1577,3
1578,1
1580,4
1583,6
1584,4
1585,3
1586,5
1587,2
1588,2
1589,1
1591,1
1592,1
1594,4
1595,3
1596,6
1597,3
1598,3
1599,2
1600,1
1601,4
1602,6
1606,2
1607,3
1608,1
1609,1
1610,1
1611,4
1612,3
1613,4
1614,3
1615,1
1617,1
1618,2
1621,4
1622,4
1623,2
1626,3
1627,4
1628,1
1629,3
1630,3
1632,3
1634,2
1635,3
1636,3
1637,3
1638,1
1640,3
1641,2
1643,1
1644,17
1646,7
1647,7
1648,1
1650,1
1651,2
1652,5
1653,3
1654,7
1655,3
1656,9
1657,1
1658,1
1661,1
1662,1
1663,1
1667,2
1671,10
1674,4
1675,5
1676,1
1677,2
1679,3
1681,1
1682,1
1683,1
1684,1
1686,1
1687,6
1689,9
1690,3
1691,2
1692,4
1693,5
1694,7
1695,1
1696,4
1697,1
1698,2
1699,1
1700,5
1701,1
1703,11
1704,4
1705,3
1706,4
1708,2
1709,1
1713,1
1714,5
1716,2
1717,1
1718,2
1719,1
1724,4
1725,4
1726,1
1727,2
1728,4
1729,2
1730,4
1732,4
1734,4
1735,4
1736,2
1737,6
1738,7
1740,2
1741,2
1742,11
1743,11
1744,2
1745,6
1746,3
1747,3
1748,2
1751,3
1753,3
1754,3
1755,3
1756,2
1757,3
1758,5
1759,1
1760,1
1763,2
1765,1
1766,2
1767,1
1769,2
1770,1
1771,5
1772,2
1773,2
1775,2
1776,2
1777,3
1778,2
1779,2
1780,3
1781,3
1782,3
1783,3
1784,2
1785,1
1786,3
1787,2
1789,1
1790,2
1791,1
1792,11
1793,5
1794,4
1795,7
1796,5
1797,7
1798,11
1799,2
1800,12
1801,3
1802,8
1803,14
1804,11
1805,1
1806,5
1807,4
1808,6
1809,8
1810,7
1811,1
1812,3
1814,1
1815,1
1817,1
1818,11
1819,4
1820,6
1821,3
1822,1
1823,4
1824,4
1826,14
1828,1
1831,1
1833,2
1834,2
1837,3
1839,1
1840,4
1841,7
1842,3
1843,3
1844,6
1845,1
1846,4
1847,2
1848,4
1849,4
1850,3
1851,6
1852,14
1853,1
1854,4
1855,4
1856,2
1857,3
1858,3
1859,2
1860,4
1861,2
1862,1
1863,1
1864,10
1865,7
1866,6
1867,7
1873,1
1874,7
1875,1
1880,1
1881,3
1882,6
1883,3
1884,7
1886,14
1887,3
1888,3
1890,7
1892,6
1893,1
1894,9
1895,7
1896,6
1897,1
1901,1
1902,11
1903,4
1904,9
1905,23
1906,7
1907,4
1912,1
1913,3
1915,1
1916,3
1917,3
1918,1
1919,7
1920,1
1921,1
1922,1
1923,3
1924,2
1925,4
1926,3
1927,2
1928,1
1930,2
1931,1
1932,1
1933,2
1934,2
1935,2
1938,2
1939,4
1940,5
1941,2
1943,2
1944,1
1947,1
1948,2
1949,3
1950,1
1951,2
1952,2
1953,5
1954,3
1955,5
1956,1
1958,7
1959,6
1961,4
1962,7
1963,4
1965,1
1966,5
1967,26
1968,6
1969,2
1970,5
1971,4
1972,2
1973,11
1974,5
1981,2
1982,2
1983,3
1984,4
1986,3
1987,7
1988,3
1989,11
1990,2
1991,4
1992,1
1993,4
1996,3
1997,5
1998,10
1999,3
2000,4
2002,11
2003,6
2004,8
2005,6
2006,8
2007,2
2008,1
2009,3
2015,2
2016,1
2017,7
2018,2
2019,11
2020,6
2021,11
2022,3
2023,13
2025,6
2026,2
2027,3
2029,3
2030,10
2031,7
2032,5
2033,4
2034,2
2035,3
2036,1
2037,3
2038,2
2039,3
2040,1
2041,3
2042,1
2043,3
2044,1
2049,1
2050,1
2051,1
2052,3
2053,5
2054,1
2055,1
2056,3
2057,5
2059,1
2060,2
2061,1
2062,2
2063,2
2064,4
2065,8
2066,12
2067,2
2068,1
2069,1
2070,3
2071,1
2072,4
2073,5
2075,3
2076,3
2077,3
2078,2
2086,4
2087,7
2088,5
2089,4
2090,2
2091,2
2093,1
2094,23
2095,5
2096,3
2097,2
2098,2
2099,29
2100,2
2102,1
2103,4
2104,13
2105,2
2106,5
2107,1
2108,2
2109,2
2110,2
2112,3
2120,1
2121,5
2122,3
2123,2
2124,1
2125,2
2129,2
2133,3
2134,1
2135,1
2137,3
2138,7
2139,3
2140,1
2141,2
2142,2
2143,1
2144,1
2145,9
2151,2
2155,1
2156,3
2158,1
2159,3
2160,4
2161,2
2162,1
2163,2
2164,2
2165,1
2166,2
2167,3
2168,1
2169,3
2171,1
2172,6
2174,2
2175,4
2177,1
2178,6
2179,14
2185,4
2186,3
2187,1
2188,1
2189,10
2192,1
2193,5
2194,2
2195,1
2196,3
2197,9
2198,11
2199,3
2200,2
2202,1
2203,5
2206,4
2208,4
2209,1
2211,1
2213,1
2216,4
2219,2
2220,2
2221,2
2223,3
2224,2
2225,2
2227,4
2229,1
2230,4
2231,1
2232,1
2233,1
2236,1
2238,1
2242,2
2244,4
2247,1
2253,1
2254,1
2255,1
2256,3
2259,2
2261,3
2262,1
2263,1
2264,5
2265,2
2266,2
2267,6
2268,3
2270,2
2271,1
2272,4
2273,1
2274,7
2275,2
2276,4
2278,1
2279,4
2280,7
2282,1
2286,2
2290,2
2291,1
2295,2
2299,1
2300,2
2301,1
2304,1
2307,2
2308,1
2309,1
2310,1
2313,1
2315,1
2317,2
2318,2
2320,2
2321,3
2323,1
2326,2
2327,2
2328,6
2329,2
2330,1
2331,3
2339,1
2344,1
2345,3
2346,3
2348,1
2355,1
2356,1
2357,1
2358,1
2361,5
2363,3
2364,1
2365,3
2366,1
2367,2
2368,4
2369,2
2370,4
2380,3
2384,1
2385,2
2386,2
2388,1
2389,2
2390,2
2393,1
2397,7
2398,1
2399,1
2400,2
2401,5
2402,4
2403,1
2404,3
2405,4
2406,1
2407,1
2408,1
2409,12
2410,4
2411,2
2412,2
2414,1
2427,1
2428,2
2434,1
2438,2
2440,1
2441,1
2442,3
2443,2
2444,3
2446,8
2447,8
2449,4
2450,7
2451,3
2452,1
2453,1
2467,7
2478,1
2480,1
2481,2
2483,1
2486,2
2487,5
2488,3
2489,3
2490,3
2491,4
2492,3
2493,1
2508,4
2509,1
2519,1
2520,2
2524,2
2527,2
2528,6
2529,8
2530,2
2531,2
2532,11
2533,3
2565,2
2566,2
2568,1
2570,2
2571,1
2572,3
2573,4
2574,2
2590,1
2594,2
2595,2
2597,1
2598,4
2617,1
2618,1
2627,1
2628,2
2629,1
2636,1
2639,1
2642,5
2653,1
2654,1
2662,2
2664,1
2677,4
2678,1
2679,3
2700,1
2701,2
2702,1
