789,2
790,1
792,2
793,1
794,1
795,3
796,2
797,4
798,1
799,2
800,1
801,1
802,3
803,7
804,4
806,2
809,1
810,1
811,1
812,1
813,1
817,2
829,2
830,2
831,10
832,1
833,5
834,9
835,5
836,3
837,4
840,2
841,8
842,2
843,7
844,5
845,7
846,1
847,2
848,5
849,3
851,1
852,6
853,4
854,3
855,5
856,1
857,1
858,3
860,1
861,10
865,1
866,1
867,7
868,1
869,11
870,4
871,3
872,8
873,2
874,1
881,1
882,7
883,9
884,2
885,8
886,9
887,2
888,1
890,10
891,6
892,3
893,4
894,2
896,5
897,3
898,3
899,5
901,2
902,1
904,2
907,1
908,4
909,2
910,11
911,9
912,1
913,1
921,2
922,3
923,10
924,6
925,10
926,7
927,5
928,4
929,3
931,2
932,2
933,9
934,6
935,15
936,3
937,12
938,6
939,4
941,2
942,1
943,4
945,2
946,2
947,2
948,5
949,2
950,6
956,3
957,7
958,5
959,4
960,1
961,1
969,6
970,2
971,3
972,11
973,4
974,5
975,8
976,3
979,4
980,3
981,1
982,2
983,1
984,5
985,3
986,5
987,2
988,3
991,1
994,1
995,2
997,2
1001,1
1002,1
1003,1
1004,6
1005,13
1006,14
1007,1
1008,1
1016,1
1017,5
1018,11
1019,5
1020,8
1021,9
1022,6
1024,15
1025,11
1026,6
1027,10
1028,1
1029,1
1030,6
1031,6
1032,6
1033,3
1034,4
1035,3
1036,6
1037,2
1038,3
1039,3
1042,2
1043,2
1044,7
1045,5
1046,12
1047,21
1048,1
1049,1
1057,1
1058,10
1059,9
1060,4
1061,4
1062,9
1063,5
1064,5
1065,5
1066,13
1067,3
1069,2
1070,9
1071,4
1072,5
1073,1
1074,3
1075,4
1076,4
1077,2
1078,2
1081,1
1083,1
1084,7
1085,2
1086,9
1087,10
1088,1
1096,1
1097,2
1098,4
1100,2
1102,3
1103,1
1104,2
1105,4
1106,5
1107,7
1108,10
1109,9
1110,1
1111,4
1112,5
1114,4
1115,1
1116,1
1117,1
1119,5
1120,4
1124,3
1126,2
1127,4
1130,1
1131,1
1132,1
1138,4
1139,2
1140,7
1141,10
1142,7
1143,4
1144,8
1145,10
1146,5
1147,7
1148,1
1149,1
1150,2
1153,4
1154,1
1155,2
1156,5
1158,2
1159,6
1161,3
1162,13
1163,5
1164,1
1175,3
1176,2
1177,3
1178,9
1179,10
1180,6
1181,8
1184,3
1185,1
1188,4
1189,1
1190,1
1192,3
1193,1
1194,1
1195,2
1196,5
1197,1
1198,1
1199,2
1212,1
1213,4
1214,3
1215,5
1216,4
1217,5
1218,7
1219,1
1220,3
1221,4
1222,3
1224,5
1225,4
1226,4
1227,2
1228,5
1229,2
1230,2
1232,1
1235,4
1236,6
1237,1
1249,1
1251,2
1253,5
1254,3
1255,11
1256,6
1257,2
1258,3
1259,2
1260,2
1262,1
1263,1
1268,1
1269,1
1274,1
1275,1
1286,1
1287,4
1288,5
1289,2
1290,1
1291,4
1292,3
1293,6
1294,2
1295,4
1297,1
1298,1
1299,1
1303,1
1306,1
1307,3
1309,3
1310,6
1311,2
1323,3
1324,1
1325,2
1326,5
1328,2
1329,2
1330,2
1336,1
1338,3
1339,1
1342,1
1343,3
1344,1
1346,1
1348,3
1349,1
1362,2
1363,1
1369,1
1374,1
1375,1
1376,1
1378,3
1379,7
1380,5
1382,1
1383,1
1384,5
1385,5
1386,5
1387,7
1388,1
1402,1
1410,3
1411,4
1412,2
1413,1
1414,3
1415,3
1416,2
1417,1
1418,1
1420,1
1421,4
1429,1
1433,7
1435,3
1436,2
1437,3
1438,5
1439,7
1441,3
1442,4
1450,1
1454,1
1455,2
1456,3
1457,4
1458,2
1459,2
1464,1
1470,1
1471,2
1472,2
1473,2
1474,5
1475,2
1476,4
1477,1
1478,1
1479,2
1487,1
1490,1
1491,1
1492,3
1494,4
1495,3
1498,2
1499,2
1500,2
1504,1
1505,4
1506,2
1507,2
1508,1
1509,2
1512,3
1513,8
1514,1
1515,1
1519,2
1523,1
1524,2
1528,3
1529,2
1530,1
1532,2
1533,1
1534,1
1535,8
1536,8
1537,7
1538,3
1540,2
1541,1
1543,3
1545,7
1546,5
1547,7
1548,9
1549,6
1550,2
1551,1
1552,1
1554,1
1556,2
1557,1
1560,3
1561,1
1564,1
1565,2
1566,1
1567,1
1568,1
1569,2
1570,1
1571,4
1572,5
1573,4
1574,5
1575,3
1578,2
1581,2
1582,7
1583,3
1584,6
1585,2
1586,9
1587,2
1588,2
1590,4
1591,1
1592,1
1595,1
1596,2
1600,1
1601,1
1602,2
1605,1
1607,2
1608,1
1609,1
1611,3
1615,2
1616,4
1618,1
1619,2
1620,2
1621,1
1623,4
1624,2
1625,3
1626,3
1627,2
1628,1
1629,4
1630,2
1631,2
1633,4
1634,4
1635,7
1636,9
1639,1
1641,3
1642,5
1643,5
1645,1
1651,4
1656,2
1660,1
1661,3
1663,1
1665,2
1666,3
1667,1
1669,4
1670,2
1671,2
1672,2
1673,1
1674,2
1675,2
1676,1
1677,2
1678,6
1679,7
1680,3
1681,2
1682,3
1683,3
1684,3
1685,1
1687,2
1688,11
1689,4
1690,2
1692,2
1699,1
1701,2
1703,1
1707,1
1714,2
1715,1
1716,2
1717,2
1721,2
1722,4
1724,3
1725,3
1726,5
1727,2
1728,1
1729,1
1730,5
1731,8
1732,3
1733,4
1734,4
1735,4
1736,4
1737,4
1738,1
1741,1
1742,5
1743,3
1744,4
1745,2
1746,1
1748,1
1749,3
1757,2
1759,1
1761,1
1764,1
1768,1
1769,1
1774,2
1775,2
1776,1
1778,1
1779,4
1780,3
1781,6
1782,3
1783,2
1784,4
1785,4
1786,8
1787,4
1789,6
1791,5
1792,10
1793,6
1794,1
1795,1
1796,5
1797,2
1798,6
1799,9
1800,3
1801,7
1802,4
1804,3
1805,1
1806,3
1807,21
1808,12
1809,3
1810,13
1811,5
1812,5
1813,2
1814,1
1815,5
1823,1
1824,2
1825,1
1826,1
1828,1
1829,3
1830,2
1831,9
1832,2
1833,4
1834,1
1835,3
1836,3
1837,9
1838,9
1839,3
1840,7
1841,6
1842,1
1843,3
1844,1
1845,4
1846,3
1847,2
1848,5
1849,3
1850,4
1851,3
1852,5
1853,5
1854,9
1855,1
1856,3
1857,2
1860,1
1863,2
1869,5
1870,7
1871,6
1872,1
1873,2
1874,7
1875,3
1876,8
1877,9
1878,6
1879,3
1880,5
1881,4
1882,8
1883,6
1884,7
1885,10
1886,9
1887,3
1889,2
1890,4
1891,7
1892,12
1893,9
1894,6
1895,4
1896,1
1898,1
1899,4
1900,1
1901,3
1902,4
1903,2
1904,7
1905,4
1906,5
1907,2
1908,7
1909,2
1910,1
1911,3
1912,8
1913,3
1914,6
1917,1
1920,1
1921,3
1922,2
1923,3
1924,2
1925,7
1927,5
1928,11
1929,6
1930,2
1931,1
1932,2
1933,5
1934,4
1936,6
1937,10
1938,2
1939,3
1940,6
1941,1
1942,11
1943,13
1944,10
1952,2
1953,3
1954,5
1955,4
1956,10
1957,8
1958,9
1959,8
1960,2
1961,8
1962,1
1963,3
1964,1
1965,1
1966,4
1967,10
1968,9
1969,2
1971,2
1972,6
1973,3
1974,3
1976,17
1977,8
1978,21
1979,3
1985,3
1986,1
1987,6
1988,4
1989,14
1990,7
1991,9
1992,4
1993,4
1995,7
1996,2
1997,4
1998,2
1999,7
2000,6
2001,12
2002,19
2003,7
2004,1
2005,2
2006,8
2009,2
2010,4
2011,4
2012,11
2013,2
2014,4
2022,7
2023,7
2024,3
2025,5
2026,1
2029,1
2030,1
2031,2
2032,1
2033,4
2034,4
2035,7
2036,9
2037,2
2038,2
2039,4
2040,4
2041,1
2042,4
2043,4
2044,1
2045,6
2046,1
2047,5
2048,5
2049,1
2055,1
2056,5
2057,6
2058,1
2059,8
2060,5
2061,1
2062,6
2063,1
2064,6
2065,3
2066,1
2067,3
2068,1
2069,12
2072,3
2073,2
2075,2
2076,8
2077,2
2078,1
2079,2
2080,3
2081,4
2082,2
2091,3
2093,1
2094,4
2096,1
2097,1
2098,2
2100,1
2102,1
2103,7
2105,1
2107,2
2111,1
2112,1
2113,4
2114,2
2115,5
2116,8
2125,1
2126,2
2127,1
2129,1
2130,1
2131,1
2132,2
2133,2
2134,1
2135,2
2136,1
2137,1
2138,5
2139,1
2140,2
2141,2
2142,1
2144,2
2145,2
2147,1
2148,4
2149,2
2158,3
2159,4
2160,2
2162,1
2165,2
2166,3
2167,9
2168,4
2169,1
2170,1
2171,3
2173,1
2174,2
2176,3
2177,2
2178,4
2179,2
2180,1
2181,1
2182,1
2185,1
2186,1
2189,3
2192,2
2193,1
2195,1
2196,1
2197,2
2198,1
2199,1
2207,1
2209,1
2213,1
2214,1
2220,4
2221,5
2223,1
2233,2
2234,6
2235,1
2237,2
2238,2
2239,2
2240,2
2242,7
2243,6
2244,4
2246,5
2247,1
2248,5
2250,6
2251,1
2253,1
2255,2
2256,2
2260,4
2261,2
2263,3
2265,1
2270,4
2287,1
2291,1
2292,4
2294,1
2295,2
2296,6
2297,3
2298,2
2299,1
2300,2
2301,5
2309,2
2313,1
2314,3
2315,2
2317,2
2319,1
2326,1
2329,1
2333,1
2334,3
2336,4
2337,5
2338,5
2339,4
2340,2
2341,1
2350,2
2357,1
2359,1
2361,1
2364,1
2366,1
2370,4
2371,4
2372,1
2374,2
2375,3
2376,2
2377,3
2378,10
2379,7
2380,2
2381,11
2382,1
2383,1
2397,1
2402,2
2404,1
2408,1
2412,2
2413,1
2414,3
2415,1
2416,2
2417,3
2418,8
2419,5
2420,4
2422,3
2423,1
2424,1
2437,1
2450,1
2451,1
2452,2
2453,1
2454,1
2455,2
2456,4
2457,1
2458,1
2459,4
2460,5
2461,7
2462,2
2491,2
2492,3
2493,1
2494,4
2495,1
2497,1
2498,5
2500,2
2501,3
2502,5
2503,1
2535,1
2536,3
2537,1
2538,2
2539,1
2540,3
2541,1
2542,1
2543,4
2544,4
2552,1
2564,4
2565,2
2566,3
2568,3
2569,2
2587,1
2588,1
2589,1
2597,1
2600,3
2606,1
2607,3
2608,7
2609,3
2610,2
2612,1
2622,1
2625,1
2632,4
2633,1
2634,3
2635,3
2636,4
2637,3
2646,1
2648,2
2653,1
2654,3
2671,1
2672,2
